tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id
09/12/2023,P010,Çanta,Giyim,1317.88,17,7520.75939059395,9235
08/05/2023,P032,Mouse,Elektronik,408.97,3,1226.91,9008
25/03/2024,P018,Telefon,Elektronik,1134.74,3,7520.75939059395,4236
10/10/2024,P082,Defter,Kırtasiye,1218.96,4,4875.84,1601
17/03/2023,P087,Kulaklık,Elektronik,1447.27,17,24603.59,1759
27/05/2024,P063,Klima,Elektronik,700.7,17,11911.9,8128
23/09/2023,P010,Çanta,Giyim,1469.32,15,22039.8,9927
16/12/2023,P032,Mouse,Elektronik,969.58,9,7520.75939059395,7081
21/06/2024,P097,Su Şişesi,Mutfak Ürünleri,1305.59,19,24806.21,9088
10/09/2024,P018,Telefon,Elektronik,1338.46,14,18738.44,8460
30/07/2023,P037,Fırın,Ev Aletleri,1030.63,19,19581.97,5350
24/01/2023,P024,Bilgisayar,Elektronik,969.3,10,9693.0,7950
16/06/2024,P011,Kalem,Kırtasiye,908.45,13,11809.85,4429
03/12/2023,P011,Kalem,Kırtasiye,90.59,3,271.77,6575
16/11/2023,P024,Bilgisayar,Elektronik,1252.61,6,7515.66,8590
17/02/2024,P018,Telefon,Elektronik,713.19,18,7520.75939059395,4947
04/12/2023,P082,Defter,Kırtasiye,23.91,9,215.19,5112
14/12/2022,P097,Su Şişesi,Mutfak Ürünleri,1444.17,8,11553.36,8616
08/01/2024,P087,Kulaklık,Elektronik,218.96,11,2408.56,3427
03/09/2024,P018,Telefon,Elektronik,891.27,3,2673.81,4720
21/10/2023,P087,Kulaklık,Elektronik,980.59,3,2941.77,4223
23/07/2023,P087,Kulaklık,Elektronik,939.19,12,11270.28,6853
21/07/2024,P011,Kalem,Kırtasiye,1254.22,6,7525.32,9742
28/09/2023,P024,Bilgisayar,Elektronik,917.09,10,9170.9,8851
25/02/2023,P097,Su Şişesi,Mutfak Ürünleri,343.43,11,3777.73,8638
13/08/2023,P037,Fırın,Ev Aletleri,1165.27,8,9322.16,8464
15/06/2024,P097,Su Şişesi,Mutfak Ürünleri,63.8,12,7520.75939059395,1886
17/01/2023,P032,Mouse,Elektronik,128.4,6,7520.75939059395,2863
10/11/2022,P097,Su Şişesi,Mutfak Ürünleri,822.86,1,822.86,1863
09/12/2023,P063,Klima,Elektronik,1048.53,9,9436.77,7665
04/03/2023,P097,Su Şişesi,Mutfak Ürünleri,91.03,4,364.12,3795
18/01/2024,P063,Klima,Elektronik,145.39,6,7520.75939059395,1020
26/03/2023,P087,Kulaklık,Elektronik,88.42,16,1414.72,3059
12/03/2023,P011,Kalem,Kırtasiye,1084.42,15,16266.3,7980
27/09/2023,P018,Telefon,Elektronik,394.3,9,7520.75939059395,7346
25/08/2023,P018,Telefon,Elektronik,1026.77,14,14374.78,8329
14/11/2023,P010,Çanta,Giyim,1273.65,11,14010.15,1116
17/03/2024,P087,Kulaklık,Elektronik,576.79,8,4614.32,6987
11/06/2024,P032,Mouse,Elektronik,984.34,3,2953.02,4114
27/07/2023,P018,Telefon,Elektronik,881.61,18,15868.98,4148
09/11/2022,P063,Klima,Elektronik,1082.48,19,20567.12,1704
06/03/2024,P018,Telefon,Elektronik,393.83,2,787.66,9354
04/03/2023,P032,Mouse,Elektronik,200.86,14,2812.04,3270
01/02/2023,P010,Çanta,Giyim,1425.41,15,21381.15,6419
16/07/2023,P011,Kalem,Kırtasiye,747.95,9,6731.55,2709
20/09/2024,P087,Kulaklık,Elektronik,01/07/1935 00:00,1,,5511
23/05/2023,P037,Fırın,Ev Aletleri,954.34,10,9543.4,7800
18/04/2023,P011,Kalem,Kırtasiye,722.29,12,8667.48,6806
05/11/2023,P087,Kulaklık,Elektronik,686.75,19,13048.25,2554
15/03/2023,P087,Kulaklık,Elektronik,352.65,8,2821.2,6975
14/03/2024,P032,Mouse,Elektronik,01/12/1977 00:00,5,63.85,7463
19/04/2023,P063,Klima,Elektronik,1079.84,7,7520.75939059395,4271
05/03/2024,P011,Kalem,Kırtasiye,64.32,17,7520.75939059395,1385
11/03/2024,P010,Çanta,Giyim,1127,10,11270.0,6763
08/05/2024,P018,Telefon,Elektronik,1009.87,9,9088.83,6310
19/08/2024,P082,Defter,Kırtasiye,1484.27,11,16326.97,1126
06/02/2024,P087,Kulaklık,Elektronik,1011.4,3,3034.2,8414
15/07/2023,P018,Telefon,Elektronik,797.24,17,13553.08,5174
01/05/2023,P010,Çanta,Giyim,326.53,10,3265.3,1794
21/12/2022,P011,Kalem,Kırtasiye,176.08,13,2289.04,9666
16/12/2023,P024,Bilgisayar,Elektronik,468.72,17,7520.75939059395,2323
14/10/2023,P018,Telefon,Elektronik,1399.93,10,13999.3,2134
21/07/2023,P032,Mouse,Elektronik,789.57,3,2368.71,2872
29/10/2023,P011,Kalem,Kırtasiye,453.83,4,1815.32,2748
28/12/2022,P037,Fırın,Ev Aletleri,1306.69,19,24827.11,4298
21/04/2023,P097,Su Şişesi,Mutfak Ürünleri,572.55,3,1717.65,8150
17/07/2024,P097,Su Şişesi,Mutfak Ürünleri,505.68,4,2022.72,3861
08/04/2023,P037,Fırın,Ev Aletleri,931.02,18,16758.36,4019
05/03/2024,P032,Mouse,Elektronik,1063.27,13,13822.51,6463
10/11/2022,P087,Kulaklık,Elektronik,1269.4,2,2538.8,7529
07/05/2024,P087,Kulaklık,Elektronik,826.04,17,14042.68,4715
27/05/2024,P097,Su Şişesi,Mutfak Ürünleri,690.27,10,6902.7,7720
15/08/2023,P037,Fırın,Ev Aletleri,744.98,14,10429.72,9376
13/07/2023,P032,Mouse,Elektronik,137.84,12,1654.08,7121
06/11/2023,P024,Bilgisayar,Elektronik,46.28,18,833.04,1609
29/11/2023,P097,Su Şişesi,Mutfak Ürünleri,171.51,7,1200.57,1869
02/10/2024,P011,Kalem,Kırtasiye,464.3,19,8821.7,3771
17/02/2024,P097,Su Şişesi,Mutfak Ürünleri,1345.42,16,21526.72,7165
08/06/2023,P097,Su Şişesi,Mutfak Ürünleri,738.22,7,5167.54,7942
11/12/2023,P097,Su Şişesi,Mutfak Ürünleri,947.44,13,12316.72,3432
28/06/2023,P024,Bilgisayar,Elektronik,702.92,12,7520.75939059395,8939
22/06/2023,P010,Çanta,Giyim,369.77,5,1848.85,1336
08/11/2022,P018,Telefon,Elektronik,976.78,7,6837.46,6102
03/09/2024,P010,Çanta,Giyim,277.25,16,4436.0,7459
29/06/2023,P097,Su Şişesi,Mutfak Ürünleri,299.47,1,299.47,6275
26/05/2024,P082,Defter,Kırtasiye,501.67,19,9531.73,7710
13/09/2023,P087,Kulaklık,Elektronik,168.33,19,7520.75939059395,5420
12/04/2023,P082,Defter,Kırtasiye,745.6,8,5964.8,7104
12/02/2024,P087,Kulaklık,Elektronik,350.88,13,4561.44,1887
06/01/2024,P011,Kalem,Kırtasiye,512.81,9,7520.75939059395,4365
24/11/2022,P082,Defter,Kırtasiye,106.5,15,1597.5,4172
31/12/2023,P018,Telefon,Elektronik,1072.48,19,20377.12,1894
25/03/2024,P082,Defter,Kırtasiye,1443.81,9,12994.29,6573
10/07/2024,P024,Bilgisayar,Elektronik,638.92,10,6389.2,4885
10/09/2023,P082,Defter,Kırtasiye,929.37,5,4646.85,9008
26/10/2024,P097,Su Şişesi,Mutfak Ürünleri,129.58,11,1425.38,4798
22/07/2024,P082,Defter,Kırtasiye,174.35,14,2440.9,5097
05/12/2023,P063,Klima,Elektronik,812.37,4,3249.48,2660
04/11/2023,P082,Defter,Kırtasiye,813.42,12,9761.04,4425
07/07/2023,P011,Kalem,Kırtasiye,929.65,15,13944.75,6310
19/11/2023,P011,Kalem,Kırtasiye,527.48,12,6329.76,9813
20/05/2024,P082,Defter,Kırtasiye,399.98,19,7520.75939059395,2159
01/08/2023,P018,Telefon,Elektronik,307.25,16,4916.0,7104
13/07/2023,P097,Su Şişesi,Mutfak Ürünleri,236.3,5,1181.5,2716
27/04/2024,P087,Kulaklık,Elektronik,1144.28,3,3432.84,1667
05/07/2023,P097,Su Şişesi,Mutfak Ürünleri,1256.75,8,10054.0,2726
12/08/2024,P010,Çanta,Giyim,1185.21,8,9481.68,6869
21/03/2023,P097,Su Şişesi,Mutfak Ürünleri,166.75,6,1000.5,3795
28/04/2024,P011,Kalem,Kırtasiye,937.6,8,7500.8,5447
07/06/2023,P082,Defter,Kırtasiye,1193.87,15,17908.05,9187
26/11/2022,P024,Bilgisayar,Elektronik,1332.57,18,23986.26,7891
14/09/2023,P018,Telefon,Elektronik,537.48,15,7520.75939059395,6554
02/12/2023,P037,Fırın,Ev Aletleri,724.95,5,3624.75,9060
16/01/2023,P097,Su Şişesi,Mutfak Ürünleri,1326.28,9,11936.52,5573
02/01/2023,P082,Defter,Kırtasiye,146.06,9,1314.54,9915
04/02/2023,P097,Su Şişesi,Mutfak Ürünleri,299.66,1,299.66,8643
20/02/2023,P011,Kalem,Kırtasiye,736.19,11,8098.09,2432
22/06/2024,P082,Defter,Kırtasiye,983.86,3,2951.58,8172
25/05/2023,P097,Su Şişesi,Mutfak Ürünleri,882.05,10,8820.5,6855
24/02/2023,P082,Defter,Kırtasiye,1167.7,7,7520.75939059395,9025
24/08/2024,P032,Mouse,Elektronik,999.47,7,6996.29,5215
26/11/2022,P063,Klima,Elektronik,460.37,13,5984.81,3546
06/06/2024,P087,Kulaklık,Elektronik,1050.65,5,5253.25,6131
10/02/2023,P018,Telefon,Elektronik,794.01,10,7940.1,6523
23/08/2023,P087,Kulaklık,Elektronik,406.34,19,7520.75939059395,5826
27/06/2023,P032,Mouse,Elektronik,230.01,6,1380.06,6654
27/07/2024,P063,Klima,Elektronik,862.61,17,14664.37,3745
30/08/2023,P087,Kulaklık,Elektronik,49.07,18,883.26,8851
16/03/2024,P087,Kulaklık,Elektronik,133.56,18,2404.08,5418
23/12/2022,P082,Defter,Kırtasiye,106.48,12,1277.76,8308
20/07/2023,P097,Su Şişesi,Mutfak Ürünleri,749.49,16,11991.84,6473
29/03/2023,P024,Bilgisayar,Elektronik,1251.98,17,21283.66,5490
14/02/2023,P097,Su Şişesi,Mutfak Ürünleri,980.67,16,15690.72,9068
15/06/2023,P032,Mouse,Elektronik,1316.19,3,3948.57,3372
21/03/2023,P024,Bilgisayar,Elektronik,729.78,18,13136.04,7433
09/07/2023,P011,Kalem,Kırtasiye,1170.4,18,21067.2,6372
04/08/2024,P082,Defter,Kırtasiye,365.27,11,4017.97,6984
24/08/2024,P097,Su Şişesi,Mutfak Ürünleri,1126.91,16,18030.56,2253
21/08/2024,P018,Telefon,Elektronik,190.75,9,1716.75,1913
19/06/2023,P011,Kalem,Kırtasiye,32.18,2,64.36,8955
08/03/2023,P010,Çanta,Giyim,1269.66,19,24123.54,6295
12/02/2023,P010,Çanta,Giyim,1178.63,16,18858.08,6599
24/12/2022,P063,Klima,Elektronik,790.47,18,14228.46,3286
25/10/2023,P037,Fırın,Ev Aletleri,745.43,14,10436.02,1312
03/06/2023,P024,Bilgisayar,Elektronik,1070.86,11,11779.46,7015
14/05/2023,P032,Mouse,Elektronik,40.18,3,120.54,9934
04/07/2024,P024,Bilgisayar,Elektronik,528.72,12,6344.64,2129
05/05/2024,P032,Mouse,Elektronik,1340.93,4,5363.72,3819
10/04/2024,P010,Çanta,Giyim,689.69,10,7520.75939059395,8651
04/04/2024,P018,Telefon,Elektronik,730.04,9,6570.36,7861
27/04/2023,P010,Çanta,Giyim,675.33,3,2025.99,3040
30/05/2024,P018,Telefon,Elektronik,984.71,2,1969.42,9083
01/03/2023,P087,Kulaklık,Elektronik,686.71,18,12360.78,8713
07/02/2023,P082,Defter,Kırtasiye,1058.45,4,4233.8,3025
17/12/2022,P063,Klima,Elektronik,510.56,17,8679.52,8839
12/06/2023,P010,Çanta,Giyim,1372.86,4,5491.44,7091
23/03/2023,P032,Mouse,Elektronik,1081.06,15,16215.9,1634
15/12/2023,P037,Fırın,Ev Aletleri,1337.34,14,18722.76,7039
10/04/2023,P010,Çanta,Giyim,1027.92,10,10279.2,1109
05/07/2024,P087,Kulaklık,Elektronik,21.89,19,415.91,3222
22/01/2024,P018,Telefon,Elektronik,190.05,18,3420.9,8416
07/01/2024,P082,Defter,Kırtasiye,1184.14,11,13025.54,6215
19/07/2023,P082,Defter,Kırtasiye,26.88,19,510.72,9083
15/03/2024,P032,Mouse,Elektronik,681.57,10,7520.75939059395,3894
25/11/2022,P032,Mouse,Elektronik,1478.68,8,11829.44,9169
28/02/2024,P082,Defter,Kırtasiye,1261.55,3,3784.65,8957
10/02/2024,P032,Mouse,Elektronik,661.58,13,8600.54,5522
16/12/2023,P082,Defter,Kırtasiye,611.06,6,3666.36,8450
30/12/2022,P087,Kulaklık,Elektronik,1151.94,6,6911.64,5474
18/03/2024,P082,Defter,Kırtasiye,1158.54,8,9268.32,4179
19/10/2024,P024,Bilgisayar,Elektronik,691.07,2,1382.14,1313
17/12/2023,P010,Çanta,Giyim,817.58,6,7520.75939059395,9980
26/03/2023,P097,Su Şişesi,Mutfak Ürünleri,693.08,13,9010.04,2659
12/04/2024,P063,Klima,Elektronik,616.14,19,11706.66,6828
27/01/2023,P087,Kulaklık,Elektronik,416.7,8,3333.6,8368
18/02/2023,P011,Kalem,Kırtasiye,947.41,5,4737.05,6300
19/12/2023,P032,Mouse,Elektronik,323.41,12,3880.92,1403
16/08/2024,P024,Bilgisayar,Elektronik,193.41,8,1547.28,4747
03/06/2023,P024,Bilgisayar,Elektronik,440.87,14,6172.18,9413
18/09/2024,P082,Defter,Kırtasiye,121.42,16,1942.72,9666
06/01/2023,P024,Bilgisayar,Elektronik,219.24,9,1973.16,9448
16/07/2024,P082,Defter,Kırtasiye,963.86,4,3855.44,3256
14/04/2023,P018,Telefon,Elektronik,1452.84,10,14528.4,5827
12/02/2024,P082,Defter,Kırtasiye,514.72,12,6176.64,1324
07/05/2023,P063,Klima,Elektronik,133.11,4,532.44,6491
14/08/2023,P097,Su Şişesi,Mutfak Ürünleri,1279.48,2,2558.96,7916
24/09/2024,P087,Kulaklık,Elektronik,14.72,13,191.36,6372
25/07/2023,P037,Fırın,Ev Aletleri,1087.1,6,7520.75939059395,3084
26/03/2023,P082,Defter,Kırtasiye,446.08,16,7137.28,5821
16/05/2023,P018,Telefon,Elektronik,331.74,9,2985.66,8696
27/08/2024,P010,Çanta,Giyim,529.79,16,8476.64,2694
10/03/2024,P097,Su Şişesi,Mutfak Ürünleri,57.37,7,401.59,7676
14/03/2023,P097,Su Şişesi,Mutfak Ürünleri,969.92,12,11639.04,4701
28/06/2023,P024,Bilgisayar,Elektronik,970.57,8,7764.56,5322
08/09/2023,P018,Telefon,Elektronik,742.29,15,11134.35,7585
09/05/2023,P032,Mouse,Elektronik,447.7,7,3133.9,3547
28/05/2024,P018,Telefon,Elektronik,280.31,14,3924.34,1390
21/07/2024,P063,Klima,Elektronik,1083.59,6,7520.75939059395,8239
04/04/2023,P097,Su Şişesi,Mutfak Ürünleri,1043.86,19,19833.34,7463
22/12/2023,P082,Defter,Kırtasiye,1421.1,17,24158.7,9637
16/04/2023,P018,Telefon,Elektronik,601.52,12,7218.24,3986
22/07/2024,P032,Mouse,Elektronik,359.23,6,2155.38,1738
18/02/2024,P097,Su Şişesi,Mutfak Ürünleri,1249.47,14,17492.58,5696
19/08/2023,P082,Defter,Kırtasiye,404.73,5,2023.65,3481
05/05/2023,P063,Klima,Elektronik,1366.87,11,15035.57,1526
28/07/2024,P082,Defter,Kırtasiye,1323.69,7,9265.83,4598
29/12/2022,P011,Kalem,Kırtasiye,1429.26,8,11434.08,9552
02/04/2024,P063,Klima,Elektronik,527.74,13,6860.62,6257
13/12/2022,P024,Bilgisayar,Elektronik,1261.73,14,17664.22,5436
12/01/2023,P011,Kalem,Kırtasiye,737.31,18,7520.75939059395,9515
18/06/2023,P010,Çanta,Giyim,145.37,5,726.85,3706
21/02/2024,P063,Klima,Elektronik,41.09,11,451.99,3202
25/09/2024,P018,Telefon,Elektronik,518.7,5,2593.5,7617
11/03/2023,P024,Bilgisayar,Elektronik,1139.28,11,12532.08,1033
16/04/2024,P010,Çanta,Giyim,160.54,18,2889.72,2147
16/04/2024,P011,Kalem,Kırtasiye,109.33,17,1858.61,8747
30/03/2023,P063,Klima,Elektronik,1004.27,2,2008.54,9909
25/07/2024,P018,Telefon,Elektronik,1245.47,12,14945.64,6327
25/10/2024,P097,Su Şişesi,Mutfak Ürünleri,604.29,11,6647.19,3890
25/10/2023,P010,Çanta,Giyim,185.65,16,2970.4,9281
18/11/2023,P011,Kalem,Kırtasiye,735.48,1,735.48,3123
05/01/2024,P037,Fırın,Ev Aletleri,1177.61,19,22374.59,5672
16/08/2023,P087,Kulaklık,Elektronik,01/12/1983 00:00,14,179.62,8082
24/08/2024,P010,Çanta,Giyim,410.5,16,6568.0,1914
14/12/2023,P097,Su Şişesi,Mutfak Ürünleri,1020.55,10,10205.5,7666
23/11/2022,P032,Mouse,Elektronik,981.16,19,18642.04,2803
04/10/2023,P011,Kalem,Kırtasiye,72.07,4,288.28,6857
04/01/2023,P097,Su Şişesi,Mutfak Ürünleri,187.29,13,2434.77,6758
07/07/2024,P063,Klima,Elektronik,1236.68,6,7420.08,3181
01/10/2023,P037,Fırın,Ev Aletleri,1191.61,12,14299.32,1891
04/07/2023,P082,Defter,Kırtasiye,1103.83,16,17661.28,8079
20/06/2024,P032,Mouse,Elektronik,293.14,7,2051.98,2177
01/07/2024,P037,Fırın,Ev Aletleri,320.14,8,2561.12,4996
30/06/2023,P024,Bilgisayar,Elektronik,433.73,6,2602.38,2327
01/08/2023,P087,Kulaklık,Elektronik,111.23,8,889.84,2406
26/04/2023,P063,Klima,Elektronik,411.65,6,2469.9,1659
11/07/2023,P032,Mouse,Elektronik,891.95,7,7520.75939059395,3850
12/02/2024,P082,Defter,Kırtasiye,1106.1,4,4424.4,3084
06/10/2024,P024,Bilgisayar,Elektronik,71.03,2,142.06,3247
19/04/2023,P097,Su Şişesi,Mutfak Ürünleri,34.53,11,379.83,2098
10/07/2023,P097,Su Şişesi,Mutfak Ürünleri,1249.67,16,19994.72,8242
23/08/2023,P063,Klima,Elektronik,1258.74,10,12587.4,4579
08/12/2023,P024,Bilgisayar,Elektronik,491.34,6,2948.04,9389
08/04/2024,P087,Kulaklık,Elektronik,491.62,12,7520.75939059395,6451
06/03/2024,P024,Bilgisayar,Elektronik,689.86,17,11727.62,3894
28/09/2024,P063,Klima,Elektronik,1208.46,10,12084.6,8082
31/08/2023,P063,Klima,Elektronik,440.95,4,1763.8,7851
28/12/2022,P032,Mouse,Elektronik,966.68,2,1933.36,3571
03/06/2023,P087,Kulaklık,Elektronik,1290.82,17,21943.94,1375
14/07/2023,P011,Kalem,Kırtasiye,239.35,6,1436.1,2676
22/12/2022,P032,Mouse,Elektronik,651.97,6,3911.82,4558
17/09/2024,P037,Fırın,Ev Aletleri,446.66,4,1786.64,4103
18/03/2023,P024,Bilgisayar,Elektronik,851.79,12,10221.48,8003
04/03/2024,P082,Defter,Kırtasiye,783.86,8,6270.88,1901
24/04/2023,P097,Su Şişesi,Mutfak Ürünleri,617.81,6,3706.86,5544
24/04/2024,P011,Kalem,Kırtasiye,304.98,2,609.96,1539
16/12/2023,P063,Klima,Elektronik,564.49,17,9596.33,6740
24/05/2024,P011,Kalem,Kırtasiye,769.09,18,13843.62,4620
19/10/2024,P082,Defter,Kırtasiye,1416.54,17,24081.18,6359
03/10/2024,P087,Kulaklık,Elektronik,84.03,15,1260.45,1236
04/07/2024,P032,Mouse,Elektronik,228.09,8,1824.72,3242
06/04/2024,P087,Kulaklık,Elektronik,1320.48,17,22448.16,9808
25/09/2024,P082,Defter,Kırtasiye,833.3,13,10832.9,6646
15/07/2023,P097,Su Şişesi,Mutfak Ürünleri,100.64,18,1811.52,7540
04/01/2024,P082,Defter,Kırtasiye,734.07,7,7520.75939059395,7996
16/10/2024,P063,Klima,Elektronik,360.77,12,4329.24,6701
29/01/2024,P010,Çanta,Giyim,574.19,16,9187.04,5702
12/11/2022,P032,Mouse,Elektronik,547.33,5,2736.65,2402
28/11/2023,P087,Kulaklık,Elektronik,248.04,6,1488.24,6553
24/06/2023,P037,Fırın,Ev Aletleri,321.68,3,965.04,2688
19/11/2022,P011,Kalem,Kırtasiye,534.82,8,4278.56,8936
23/06/2024,P087,Kulaklık,Elektronik,1172,11,12892.0,8394
29/12/2022,P097,Su Şişesi,Mutfak Ürünleri,86.39,13,1123.07,5019
11/10/2023,P063,Klima,Elektronik,484.86,12,5818.32,4578
29/07/2024,P063,Klima,Elektronik,926.09,11,10186.99,1924
22/03/2023,P024,Bilgisayar,Elektronik,1296.45,14,18150.3,7987
22/01/2023,P063,Klima,Elektronik,678.6,1,678.6,4204
18/10/2023,P082,Defter,Kırtasiye,1326.09,9,11934.81,4295
28/02/2024,P011,Kalem,Kırtasiye,190.92,14,2672.88,6917
27/01/2023,P097,Su Şişesi,Mutfak Ürünleri,586.62,10,5866.2,2245
10/08/2024,P010,Çanta,Giyim,969.01,16,15504.16,5399
27/04/2023,P010,Çanta,Giyim,1053.68,19,20019.92,5108
26/04/2024,P010,Çanta,Giyim,1253.83,11,13792.13,1744
27/02/2024,P018,Telefon,Elektronik,707.44,9,7520.75939059395,5182
20/08/2024,P063,Klima,Elektronik,1399.55,12,16794.6,1960
24/02/2024,P024,Bilgisayar,Elektronik,1263.87,17,21485.79,7950
03/03/2023,P011,Kalem,Kırtasiye,1070.04,18,19260.72,8118
06/07/2024,P082,Defter,Kırtasiye,882.82,12,10593.84,4199
30/10/2024,P087,Kulaklık,Elektronik,1461.6,9,13154.4,4290
10/03/2023,P011,Kalem,Kırtasiye,1170.54,3,3511.62,4324
15/01/2023,P018,Telefon,Elektronik,671.26,12,8055.12,7648
09/06/2024,P037,Fırın,Ev Aletleri,589.58,3,7520.75939059395,7960
09/04/2024,P032,Mouse,Elektronik,438.94,11,4828.34,6503
19/09/2024,P018,Telefon,Elektronik,1496.49,10,14964.9,4026
11/04/2024,P063,Klima,Elektronik,1424.97,4,5699.88,5869
27/11/2023,P024,Bilgisayar,Elektronik,440.46,15,6606.9,1565
26/10/2023,P097,Su Şişesi,Mutfak Ürünleri,361.94,10,3619.4,4342
25/09/2023,P082,Defter,Kırtasiye,40.19,10,401.9,4466
17/01/2024,P063,Klima,Elektronik,974.77,16,15596.32,2803
25/06/2024,P063,Klima,Elektronik,947.75,4,3791.0,6888
11/08/2023,P087,Kulaklık,Elektronik,23.91,16,382.56,4213
12/03/2024,P097,Su Şişesi,Mutfak Ürünleri,1347.66,12,7520.75939059395,8557
08/02/2023,P063,Klima,Elektronik,77.82,3,233.46,6449
23/09/2024,P011,Kalem,Kırtasiye,1095.86,1,1095.86,8831
17/08/2023,P082,Defter,Kırtasiye,164.48,11,1809.28,4993
18/06/2024,P011,Kalem,Kırtasiye,570.99,9,5138.91,6308
07/07/2023,P037,Fırın,Ev Aletleri,208.65,11,2295.15,2106
18/07/2023,P024,Bilgisayar,Elektronik,352.89,18,6352.02,2614
25/07/2024,P082,Defter,Kırtasiye,1412,1,1412.0,6522
29/07/2023,P024,Bilgisayar,Elektronik,211.49,18,3806.82,9201
01/12/2023,P037,Fırın,Ev Aletleri,845.28,10,8452.8,9168
10/09/2023,P063,Klima,Elektronik,76.13,5,380.65,5281
05/10/2024,P082,Defter,Kırtasiye,1311.7,16,20987.2,6036
04/03/2023,P018,Telefon,Elektronik,399.08,2,798.16,3512
05/02/2024,P082,Defter,Kırtasiye,1072.21,13,13938.73,3082
28/12/2023,P037,Fırın,Ev Aletleri,1024.86,5,7520.75939059395,3759
01/04/2024,P018,Telefon,Elektronik,1269.97,1,1269.97,5936
02/02/2024,P082,Defter,Kırtasiye,644.1,6,3864.6,8282
21/05/2024,P097,Su Şişesi,Mutfak Ürünleri,189.88,18,3417.84,2226
07/05/2023,P097,Su Şişesi,Mutfak Ürünleri,1246.88,9,7520.75939059395,3604
20/04/2024,P032,Mouse,Elektronik,369.27,2,738.54,2606
12/05/2024,P082,Defter,Kırtasiye,1270.75,8,10166.0,7895
12/07/2024,P011,Kalem,Kırtasiye,1306.43,5,7520.75939059395,3098
27/09/2023,P082,Defter,Kırtasiye,415.61,2,831.22,2167
08/11/2023,P082,Defter,Kırtasiye,925.49,2,1850.98,1198
22/05/2024,P011,Kalem,Kırtasiye,721.83,18,12992.94,5841
23/06/2023,P024,Bilgisayar,Elektronik,1297.34,10,12973.4,9281
22/07/2023,P011,Kalem,Kırtasiye,997.41,10,9974.1,1161
06/04/2024,P011,Kalem,Kırtasiye,28.35,6,7520.75939059395,2174
29/10/2023,P011,Kalem,Kırtasiye,1204.34,7,8430.38,7952
17/07/2024,P010,Çanta,Giyim,37.62,10,376.2,2618
08/08/2023,P063,Klima,Elektronik,316.56,5,1582.8,5419
05/08/2024,P063,Klima,Elektronik,852.57,4,3410.28,7777
14/07/2024,P063,Klima,Elektronik,186.36,17,7520.75939059395,7792
05/10/2023,P011,Kalem,Kırtasiye,1490.3,9,13412.7,1205
20/11/2023,P037,Fırın,Ev Aletleri,807.64,6,4845.84,8759
30/12/2022,P037,Fırın,Ev Aletleri,1305.26,13,16968.38,1059
09/01/2023,P018,Telefon,Elektronik,111.22,7,778.54,8347
15/10/2023,P097,Su Şişesi,Mutfak Ürünleri,1272.4,17,7520.75939059395,5098
15/07/2024,P018,Telefon,Elektronik,135.79,4,543.16,5289
02/12/2022,P097,Su Şişesi,Mutfak Ürünleri,942.85,16,15085.6,9068
17/06/2023,P010,Çanta,Giyim,252.32,6,1513.92,4066
31/05/2024,P087,Kulaklık,Elektronik,600.21,19,7520.75939059395,8700
21/10/2023,P010,Çanta,Giyim,649.86,4,2599.44,2301
15/12/2023,P037,Fırın,Ev Aletleri,645.67,18,11622.06,1004
11/10/2023,P024,Bilgisayar,Elektronik,1432.3,3,4296.9,2392
08/11/2023,P087,Kulaklık,Elektronik,206.7,2,413.4,7643
23/03/2023,P018,Telefon,Elektronik,1132.12,10,11321.2,2884
01/01/2023,P011,Kalem,Kırtasiye,118.42,15,1776.3,7130
03/06/2024,P024,Bilgisayar,Elektronik,177.57,9,1598.13,6596
07/02/2023,P063,Klima,Elektronik,1334.54,13,17349.02,2900
02/08/2023,P018,Telefon,Elektronik,325.99,8,2607.92,7978
29/06/2023,P024,Bilgisayar,Elektronik,1128.9,17,7520.75939059395,1235
11/06/2024,P010,Çanta,Giyim,529.99,2,1059.98,8200
27/05/2024,P024,Bilgisayar,Elektronik,410.75,16,6572.0,2728
01/05/2023,P082,Defter,Kırtasiye,152.84,10,1528.4,8808
26/01/2024,P018,Telefon,Elektronik,259.26,16,4148.16,7258
24/04/2023,P063,Klima,Elektronik,1343.49,6,8060.94,4970
01/03/2023,P032,Mouse,Elektronik,1499.93,9,13499.37,3057
20/06/2024,P010,Çanta,Giyim,635.71,18,11442.78,4360
16/12/2022,P032,Mouse,Elektronik,784.48,3,2353.44,6661
23/09/2024,P037,Fırın,Ev Aletleri,694.72,18,12504.96,7859
30/11/2022,P082,Defter,Kırtasiye,1042.18,9,9379.62,2550
27/02/2023,P097,Su Şişesi,Mutfak Ürünleri,585.36,9,5268.24,7175
26/01/2023,P010,Çanta,Giyim,404.39,13,5257.07,8281
17/10/2023,P087,Kulaklık,Elektronik,106.63,2,213.26,3326
13/02/2023,P018,Telefon,Elektronik,472.93,15,7093.95,7080
23/11/2023,P063,Klima,Elektronik,243.91,14,3414.74,4934
16/04/2024,P097,Su Şişesi,Mutfak Ürünleri,130.68,18,2352.24,6333
04/03/2023,P010,Çanta,Giyim,1201.83,16,19229.28,5790
14/09/2024,P011,Kalem,Kırtasiye,1459.86,18,26277.48,2023
22/01/2024,P082,Defter,Kırtasiye,21/02/2024 00:00,6,126.12,1150
